ortalama_hasta_bekleme_dk,hekim_atil_sure_dk,hekim_mesai_asimi_dk,gorulen_hasta_sayisi,gun,politika
1.4316127977425652,0,0.0,20,66,hibrit
0.5354647181206285,45,0.0,17,67,statik
0.7014426132126308,0,0.0,19,67,hibrit
1.7878487054002874,45,11.701453481193482,17,68,statik
3.032677342222863,0,35.46812891170856,19,68,hibrit
12.888033179157516,60,54.477207306033904,16,69,statik
20.754166998929204,0,50.080744280898955,18,69,hibrit
12.772899950550295,30,0.0,18,70,statik
22.455612969914462,0,0.0,20,70,hibrit
11.954382620830085,15,0.0,19,71,statik
11.954382620830085,0,0.0,19,71,hibrit
0.9520496151186464,45,0.0,17,72,statik
0.9520496151186464,0,0.0,17,72,hibrit
18.237463569346936,0,55.27339007102228,20,73,statik
18.237463569346936,0,55.27339007102228,20,73,hibrit
39.8742043133298,15,32.446796509416686,19,74,statik
39.8742043133298,0,32.446796509416686,19,74,hibrit
15.855826040993922,30,6.501576363746381,18,75,statik
21.50476588813652,0,0.0,20,75,hibrit
6.700945916291548,30,0.0,18,76,statik
6.952274498155805,0,0.0,19,76,hibrit
1.921004403475213,45,0.0,17,77,statik
1.9586189819391566,0,0.0,18,77,hibrit
5.6719669730951505,15,33.97533218492714,19,78,statik
5.6719669730951505,0,33.97533218492714,19,78,hibrit
1.6502702043338457,15,0.0,19,79,statik
2.6971330147587453,0,0.0,20,79,hibrit
16.258529162771215,15,0.0,19,80,statik
22.569518273978368,0,1.9023220489917207,20,80,hibrit
2.4351375899584635,60,0.0,16,81,statik
2.4351375899584635,0,0.0,16,81,hibrit
1.312861664815335,15,0.0,19,82,statik
1.2472185815745682,0,5.691337415383771,20,82,hibrit
6.504388263329399,30,0.0,18,83,statik
6.504388263329399,0,0.0,18,83,hibrit
5.453028866546951,60,0.0,16,84,statik
5.453028866546951,0,0.0,16,84,hibrit
2.920635093150201,30,36.62561366833819,18,85,statik
4.694581333949562,0,30.310643183830223,19,85,hibrit
3.285129507834682,15,3.214597301068409,19,86,statik
5.588476510453915,0,0.0,22,86,hibrit
18.060400246687532,15,20.355049262954537,19,87,statik
19.45035051209667,0,11.47226568781582,20,87,hibrit
1.971029758839732,60,0.0,16,88,statik
2.223848440839426,0,24.583354567991023,19,88,hibrit
12.542918883707463,45,0.0,17,89,statik
29.82596399934441,0,33.91110169276544,19,89,hibrit
6.29800879860446,30,0.0,18,90,statik
6.29800879860446,0,0.0,18,90,hibrit
2.4628175660459712,45,0.0,17,91,statik
2.311439713481774,0,9.394975438417077,19,91,hibrit
2.0823202753357193,30,0.0,18,92,statik
2.0823202753357193,0,0.0,18,92,hibrit
3.569446903185192,30,0.0,18,93,statik
4.863589140348708,0,0.0,19,93,hibrit
2.8929888087998696,30,0.0,18,94,statik
2.8929888087998696,0,0.0,18,94,hibrit
1.6074533012369694,45,2.7865599448610965,17,95,statik
2.278346842578456,0,15.835319010706314,18,95,hibrit
18.200392566661527,45,38.580226056267065,17,96,statik
22.38816109386184,0,54.50998828613666,18,96,hibrit
26.83261857081359,45,9.623040317618972,17,97,statik
29.765419778969445,0,12.623040317618972,18,97,hibrit
1.7280592611684762,30,0.0,18,98,statik
1.7280592611684762,0,0.0,18,98,hibrit
17.02557243280598,60,0.0,16,99,statik
15.967175495827519,0,0.0,18,99,hibrit
1.8794836572282303,60,0.0,16,100,statik
3.6536202235010258,0,0.0,17,100,hibrit
1.6460649856842848,0,10.410280207666403,20,101,statik
1.6460649856842848,0,10.410280207666403,20,101,hibrit
5.09848873089353,30,0.0,18,102,statik
5.09848873089353,0,0.0,18,102,hibrit
1.7877666668887864,30,0.0,18,103,statik
1.7877666668887864,0,0.0,18,103,hibrit
20.424717515502053,45,72.05392839436786,17,104,statik
